id,campaign_id,channel_id,metric_date,impressions,clicks,conversions,spend,revenue
10127,5,2,2026-12-05,40463,2278,233,6445862,37210389
10128,6,5,2026-12-05,116117,10354,973,1458693,9722494
10129,6,4,2026-12-05,89167,5238,837,4334722,24495936
10130,6,3,2026-12-05,86518,5129,847,2273722,17724304
10131,6,6,2026-12-05,96822,6265,971,3622770,13636056
10132,7,1,2026-12-05,9093,324,28,4158622,24414289
10133,7,6,2026-12-05,30758,2555,365,4853697,13985938
10134,7,4,2026-12-05,55791,3258,541,6629708,26814621
10135,7,5,2026-12-05,56501,2880,273,3486179,23326409
10136,8,6,2026-12-05,113182,4024,121,4877731,22468629
10137,8,4,2026-12-05,10541,241,14,1696516,8723669
10138,8,3,2026-12-05,27975,1097,177,2217257,5739143
10139,8,2,2026-12-05,18431,1647,229,4707615,25731696
10140,9,5,2026-12-05,116971,3721,152,5674174,39097211
10141,9,3,2026-12-05,110178,3137,409,3423346,11808456
10142,9,2,2026-12-05,95078,3878,668,4386534,31457889
10143,10,6,2026-12-05,118414,2846,178,2709086,7874581
10144,10,2,2026-12-05,55606,2434,385,4847797,16735174
10145,10,5,2026-12-05,65556,3142,246,5188339,26642266
10146,10,1,2026-12-05,65964,3169,118,5096873,28305847
10147,1,4,2026-12-06,29732,2012,137,3605716,28886261
10148,1,1,2026-12-06,48432,3045,275,6671604,46774583
10149,1,3,2026-12-06,85446,3723,395,2477376,16459695
10150,2,4,2026-12-06,60980,4093,577,3660057,26468861
10151,2,5,2026-12-06,85510,2089,72,4473365,24074420
10152,2,6,2026-12-06,30301,1339,30,2325288,16362580
10153,2,1,2026-12-06,83254,1261,210,4861065,38692730
10154,3,1,2026-12-06,9188,470,62,4833437,18940955
10155,3,6,2026-12-06,119985,2851,438,1612633,11118601
10156,4,4,2026-12-06,14266,841,82,6550427,18249450
10157,4,3,2026-12-06,29041,840,24,4621870,14007688
10158,5,2,2026-12-06,93349,2451,235,2465897,15758999
10159,5,5,2026-12-06,119509,5101,640,3236141,22196132
10160,6,3,2026-12-06,63155,3404,337,5330682,40078544
10161,6,4,2026-12-06,43032,1557,140,5977257,41084049
10162,6,2,2026-12-06,65255,5492,176,2915660,7704263
10163,7,5,2026-12-06,79508,5788,806,1354176,10432333
10164,7,4,2026-12-06,94264,6870,269,4262647,21630499
10165,7,6,2026-12-06,74714,5987,302,3452737,10401053
10166,8,2,2026-12-06,76382,3966,624,4441865,26128542
10167,8,3,2026-12-06,83657,1693,169,943424,3355829
10168,8,6,2026-12-06,15807,1354,221,2122500,9331375
10169,8,1,2026-12-06,98672,7310,276,3943399,21174225
10170,9,2,2026-12-06,27460,762,54,6474959,20156542
10171,9,4,2026-12-06,31185,916,79,6985624,58020640
10172,10,3,2026-12-06,93139,2677,285,4494691,18090448
10173,10,6,2026-12-06,99886,8200,1301,3276578,25604784
10174,10,2,2026-12-06,22386,433,27,1861962,5175150
10175,10,4,2026-12-06,14118,784,78,5750358,18436865
10176,1,4,2026-12-07,91313,4238,702,5844719,30970795
10177,1,5,2026-12-07,32030,542,95,4412046,15516912
10178,1,6,2026-12-07,102745,3594,425,2112358,16377778
10179,2,3,2026-12-07,68813,3178,516,4788220,39140129
10180,2,1,2026-12-07,38799,2125,145,5777815,17970474
10181,2,2,2026-12-07,83048,5831,578,5456487,41735697
10182,3,5,2026-12-07,111581,4404,527,324027,1799163
10183,3,3,2026-12-07,40627,3631,507,3238317,12948181
10184,4,3,2026-12-07,53917,4594,488,6623273,43715954
10185,4,1,2026-12-07,88076,6648,751,2096046,13968173
10186,4,6,2026-12-07,12144,1034,37,4173848,19539740
10187,4,5,2026-12-07,27884,1565,208,5403388,33518153
10188,5,2,2026-12-07,66944,4947,620,2991753,8328694
10189,5,3,2026-12-07,27898,1122,67,6321936,46596263
10190,6,2,2026-12-07,53866,1895,124,6834701,40465518
10191,6,6,2026-12-07,52936,4483,538,2374278,15636300
10192,6,4,2026-12-07,64366,3748,402,3070677,12307863
10193,6,1,2026-12-07,61091,3067,277,2294134,14252090
10194,7,6,2026-12-07,78863,1247,113,975208,4820137
10195,7,4,2026-12-07,76234,1169,103,3691856,25948733
10196,7,2,2026-12-07,86463,7276,160,6126160,36573712
10197,8,4,2026-12-07,66177,4567,215,6373264,20191648
10198,8,2,2026-12-07,56140,1996,44,3655144,10649302
10199,9,6,2026-12-07,8326,548,26,969729,7735701
10200,9,3,2026-12-07,85143,3589,262,5880895,43945383
10201,9,5,2026-12-07,102970,5580,611,895099,7505737
10202,9,2,2026-12-07,40558,2344,349,4810915,18490873
10203,10,6,2026-12-07,97940,2451,377,2263776,18909989
10204,10,4,2026-12-07,13393,283,27,2817119,21885862
10205,10,1,2026-12-07,71985,4506,226,5514750,21815974
10206,1,6,2026-12-08,38185,1694,42,350098,2263974
10207,1,1,2026-12-08,109069,8561,484,5925124,39627356
10208,1,3,2026-12-08,68823,2965,150,3970306,13749167
10209,1,4,2026-12-08,118977,2368,414,4839229,31648764
10210,2,3,2026-12-08,89542,1856,299,4048506,26691904
10211,2,4,2026-12-08,57044,1300,63,3116445,8728726
10212,2,2,2026-12-08,75179,5139,600,3321253,28170751
10213,3,3,2026-12-08,83784,5445,975,4590563,34589005
10214,3,2,2026-12-08,60817,4156,425,661934,4132675
10215,3,4,2026-12-08,48257,1006,112,6598196,51981378
10216,3,6,2026-12-08,77572,3754,461,6215624,33245087
10217,4,1,2026-12-08,88944,4353,441,3009022,12819153
10218,4,4,2026-12-08,65473,2382,229,6018780,31736356
10219,5,1,2026-12-08,101682,4112,557,5919031,21574124
10220,5,5,2026-12-08,75817,5637,890,2678818,18796537
10221,5,3,2026-12-08,99252,3213,149,4212498,28376068
10222,6,1,2026-12-08,60808,2571,245,730054,5826822
10223,6,6,2026-12-08,89205,3641,622,3511277,12188111
10224,6,3,2026-12-08,57553,4695,562,4811108,14373834
10225,7,3,2026-12-08,64060,5703,650,522403,1447330
10226,7,2,2026-12-08,47694,1626,94,1155118,5815106
10227,8,6,2026-12-08,57392,5059,426,2892635,17022471
10228,8,4,2026-12-08,31341,2496,145,3107927,13903834
10229,8,1,2026-12-08,112537,6235,638,1991540,13650246
10230,9,2,2026-12-08,39527,2316,287,3300229,25100348
10231,9,1,2026-12-08,72006,2833,318,1680671,9260823
10232,10,2,2026-12-08,61986,2426,148,5421623,28142310
10233,10,1,2026-12-08,96469,7009,179,478425,1257612
10234,10,4,2026-12-08,115657,6392,212,629255,1647080
10235,10,6,2026-12-08,26994,1918,160,1055269,5591833
10236,1,5,2026-12-09,113133,5142,314,6122319,38262520
10237,1,6,2026-12-09,97295,5694,177,1504977,12371440
10238,2,4,2026-12-09,24361,1943,228,2774634,22482751
10239,2,6,2026-12-09,26208,1089,153,1592935,5254568
10240,2,3,2026-12-09,119905,6959,541,1988849,9368577
10241,2,1,2026-12-09,64835,2565,291,1610906,13462727
10242,3,5,2026-12-09,118286,5279,438,1275171,6064431
10243,3,4,2026-12-09,42831,1080,151,1893303,7148368
10244,4,1,2026-12-09,105118,7498,1208,672758,2148424
10245,4,6,2026-12-09,65419,4683,772,2887953,14085872
10246,5,2,2026-12-09,80302,1909,265,379945,1988863
10247,5,3,2026-12-09,104489,8278,433,1407535,11629940
10248,5,4,2026-12-09,34180,808,57,6025958,23245515
10249,5,6,2026-12-09,83452,4372,208,4410619,18614205
10250,6,1,2026-12-09,18708,698,56,5007089,34533691
10251,6,2,2026-12-09,58523,3927,410,5146060,30146969
10252,6,4,2026-12-09,29851,1812,167,1916267,15751229
10253,6,5,2026-12-09,22126,1070,88,1636828,12068865
10254,7,6,2026-12-09,33239,2710,213,3284659,21130652
10255,7,5,2026-12-09,7201,144,4,5335121,34810386
10256,7,4,2026-12-09,79282,5999,371,5976969,36175616
10257,8,3,2026-12-09,49155,2863,165,363342,1091441
10258,8,2,2026-12-09,80020,3526,223,6426912,34885712
10259,8,6,2026-12-09,49136,3654,437,2732431,22744652
10260,8,1,2026-12-09,52294,3443,392,1140812,4630260
10261,9,1,2026-12-09,22933,408,57,4531080,26151906
10262,9,6,2026-12-09,67433,1019,94,2371079,17839915
10263,10,4,2026-12-09,13741,351,58,351638,950599
10264,10,1,2026-12-09,58378,3245,380,3266816,10994841
10265,10,3,2026-12-09,10300,848,88,4924061,25061856
10266,10,5,2026-12-09,44266,1245,159,3077885,20762340
10267,1,5,2026-12-10,26678,1635,281,5696853,25256516
10268,1,4,2026-12-10,39901,1446,50,1042463,2716784
10269,1,2,2026-12-10,117999,5157,280,6441467,21652306
10270,1,1,2026-12-10,33377,2247,335,3751826,26354168
10271,2,4,2026-12-10,114210,4967,639,5720081,31202094
10272,2,1,2026-12-10,98707,3259,460,6822287,57627957
10273,3,2,2026-12-10,65570,5294,644,756199,3270555
10274,3,5,2026-12-10,68324,1143,78,1938989,12964255
10275,3,3,2026-12-10,95059,8192,675,4176775,32377399
10276,3,1,2026-12-10,27295,1150,62,1622204,8533249
10277,4,3,2026-12-10,96325,7361,1045,1653008,12722665
10278,4,2,2026-12-10,49210,953,152,2046926,8851882
10279,4,5,2026-12-10,32644,1604,263,6005524,41682852
10280,4,1,2026-12-10,35394,2805,88,3746388,15134155
10281,5,3,2026-12-10,74498,1431,166,3040783,21096542
10282,5,1,2026-12-10,16152,898,117,817558,3084283
10283,5,2,2026-12-10,69879,1599,43,1314365,8744272
10284,6,3,2026-12-10,33361,1045,81,662620,3978019
10285,6,6,2026-12-10,11999,915,104,2325088,17251414
10286,7,6,2026-12-10,114943,5248,121,6415816,36404176
10287,7,5,2026-12-10,68011,5494,465,2747204,17861492
10288,8,3,2026-12-10,25380,690,34,4195580,21561372
10289,8,6,2026-12-10,73494,3040,224,6114345,31234231
10290,8,5,2026-12-10,105684,8608,601,1487359,8906154
10291,9,4,2026-12-10,16328,983,42,3316195,10886918
10292,9,3,2026-12-10,58453,4492,314,2643100,8790169
10293,9,1,2026-12-10,29513,2131,101,3859849,18574640
10294,10,3,2026-12-10,108812,2467,157,4892829,25444974
10295,10,2,2026-12-10,95315,3486,486,6433488,51425729
10296,10,5,2026-12-10,34150,2214,206,4483735,23299360
10297,10,6,2026-12-10,33889,813,49,2731817,16493431
10298,1,4,2026-12-11,103881,3342,103,4413595,19983057
10299,1,2,2026-12-11,51034,1546,211,1978575,12445789
10300,1,6,2026-12-11,68323,6060,751,2126154,6111360
10301,1,1,2026-12-11,106447,7321,655,4798896,22248771
10302,2,4,2026-12-11,51686,1938,290,6968606,33660324
10303,2,6,2026-12-11,86529,5105,157,5969529,37731422
10304,3,5,2026-12-11,8739,550,73,6618313,36807530
10305,3,4,2026-12-11,47034,4231,714,2550948,16622054
10306,3,2,2026-12-11,93657,6278,770,5648138,43405626
10307,3,3,2026-12-11,79279,4304,575,3724519,21202892
10308,4,1,2026-12-11,65291,2513,177,959118,2968340
10309,4,5,2026-12-11,98925,4059,582,3351885,24533876
10310,4,6,2026-12-11,10684,555,37,5292570,33097264
10311,5,5,2026-12-11,57614,4300,502,3497155,27324732
10312,5,6,2026-12-11,16323,700,73,530798,1531246
10313,6,6,2026-12-11,62459,4843,556,365780,2722103
10314,6,5,2026-12-11,100581,2912,251,2093508,13294657
10315,7,4,2026-12-11,29394,573,15,5660337,43914069
10316,7,2,2026-12-11,14064,1031,87,6744543,56720981
10317,7,3,2026-12-11,59717,3628,271,2370059,10670462
10318,8,4,2026-12-11,108184,2640,449,863665,5292384
10319,8,5,2026-12-11,43976,3002,100,6459433,16196184
10320,9,6,2026-12-11,27690,1446,53,6147806,32848166
10321,9,2,2026-12-11,37298,911,156,3365628,21003924
10322,10,1,2026-12-11,36469,2767,412,2001387,15337809
10323,10,2,2026-12-11,71678,4371,620,5639414,16177236
10324,1,6,2026-12-12,119724,2528,106,959492,6642379
10325,1,3,2026-12-12,89676,5744,887,3614354,13579813
10326,1,2,2026-12-12,111563,2231,70,6104061,29407453
10327,2,4,2026-12-12,75432,3931,669,2055216,9451671
10328,2,1,2026-12-12,94467,3680,616,3333527,20722509
10329,2,5,2026-12-12,19319,1082,60,1097921,3723877
10330,2,3,2026-12-12,43312,3579,73,5143296,30762160
10331,3,3,2026-12-12,35928,1503,233,479260,3879325
10332,3,1,2026-12-12,41477,2776,255,3754152,15110158
10333,4,1,2026-12-12,95676,2367,269,1909527,9460223
10334,4,5,2026-12-12,95433,2223,75,3093730,24526618
10335,4,4,2026-12-12,35658,2550,165,5753105,14670381
10336,5,2,2026-12-12,105204,5775,346,3208573,20851308
10337,5,1,2026-12-12,72899,2608,275,754429,2686312
10338,5,4,2026-12-12,26183,1263,122,3478108,23009641
10339,6,1,2026-12-12,12127,567,50,4367631,14233998
10340,6,5,2026-12-12,28178,1370,69,6395782,44006439
10341,7,3,2026-12-12,21111,1444,164,3702282,19030911
10342,7,6,2026-12-12,43945,2770,84,365160,2776822
10343,7,5,2026-12-12,77964,2293,198,6371594,26506577
10344,8,6,2026-12-12,18479,304,38,2449133,8578015
10345,8,4,2026-12-12,63243,5100,915,2561351,9251063
10346,9,4,2026-12-12,49251,1517,92,4127373,13427730
10347,9,2,2026-12-12,45828,4075,354,5489910,45550247
10348,10,6,2026-12-12,48579,3820,607,2155124,9740903
10349,10,2,2026-12-12,29149,2529,124,4040860,16443657
10350,10,5,2026-12-12,56844,3579,75,2229844,12502588
10351,10,1,2026-12-12,69507,5600,308,4299764,33629165
10352,1,5,2026-12-13,100456,4030,185,6915211,20711338
10353,1,4,2026-12-13,94495,7713,978,6370252,50612931
10354,1,6,2026-12-13,9397,658,14,1560845,5913696
10355,2,2,2026-12-13,34634,2280,244,5673653,21360627
10356,2,1,2026-12-13,44545,1914,273,2063260,9601325
10357,2,6,2026-12-13,9309,693,27,2932952,19005187
10358,3,2,2026-12-13,57811,2504,276,5668082,39862646
10359,3,5,2026-12-13,58359,4689,474,6429914,40102688
10360,3,6,2026-12-13,44871,2747,321,4323441,24868605
10361,4,6,2026-12-13,98027,6199,431,2944038,20179928
10362,4,1,2026-12-13,37457,2517,290,4477532,24554534
10363,4,2,2026-12-13,69435,5486,620,1610004,9257113
10364,5,5,2026-12-13,73858,4749,177,3813012,18685001
10365,5,6,2026-12-13,36963,2809,139,4596214,33840877
10366,6,1,2026-12-13,100895,2364,240,2777376,17035162
10367,6,6,2026-12-13,65867,3242,457,5982121,50360115
10368,6,3,2026-12-13,92407,5363,167,5958768,48219576
10369,6,2,2026-12-13,39164,3183,544,3895552,18416119
10370,7,4,2026-12-13,17535,1548,260,3857372,20810024
10371,7,6,2026-12-13,88953,6690,903,5309342,41665109
10372,7,3,2026-12-13,65034,2714,152,1150288,4258168
10373,8,3,2026-12-13,59162,1616,178,2154127,9288313
10374,8,6,2026-12-13,83721,3297,512,1210954,5458901
10375,9,2,2026-12-13,82846,6352,431,3664788,9961163
10376,9,6,2026-12-13,79392,3732,318,6503929,48223094
10377,9,5,2026-12-13,92817,6702,223,2591443,15256812
10378,9,1,2026-12-13,76850,5091,289,2804263,11355718
10379,10,4,2026-12-13,81211,5676,817,4571896,27534243
10380,10,6,2026-12-13,53709,3513,546,1146593,8421301
10381,10,5,2026-12-13,89228,5322,894,2088463,14663611
10382,1,6,2026-12-14,34450,733,100,6187087,29974693
10383,1,2,2026-12-14,91416,4900,448,2513978,19645773
10384,1,1,2026-12-14,39550,2902,266,3964403,29742916
10385,1,3,2026-12-14,64034,1918,39,831087,4730024
10386,2,4,2026-12-14,38194,1291,49,4901755,41228668
10387,2,5,2026-12-14,56627,4047,403,5914192,17699310
10388,3,4,2026-12-14,34921,2409,262,4178075,17166854
10389,3,1,2026-12-14,112266,1860,260,947977,5655620
10390,3,5,2026-12-14,81410,6142,871,5191108,22297803
10391,3,2,2026-12-14,96523,5802,703,5808256,42000132
10392,4,4,2026-12-14,27108,1200,83,1490010,11717462
10393,4,3,2026-12-14,45671,782,60,1707810,12822299
10394,5,6,2026-12-14,65318,1126,43,6535162,25587732
10395,5,3,2026-12-14,64361,4264,237,1032523,6029304
10396,5,2,2026-12-14,20280,360,25,5185466,41863168
10397,5,5,2026-12-14,38451,1736,266,1310974,10269781
10398,6,5,2026-12-14,39020,2538,282,6390970,46535167
10399,6,3,2026-12-14,88848,4381,212,6798388,52560676
10400,7,6,2026-12-14,11892,635,13,3947505,20229861
10401,7,3,2026-12-14,115197,2184,368,6793056,22252791
10402,8,3,2026-12-14,47231,1695,46,3549375,14641740
10403,8,4,2026-12-14,102728,6573,298,3319133,19619188
10404,8,1,2026-12-14,70647,2542,267,4370409,21373156
10405,8,5,2026-12-14,86657,5607,594,3812096,15993539
10406,9,6,2026-12-14,15548,406,26,3484136,9440601
10407,9,3,2026-12-14,83938,6893,363,4492252,12372080
10408,9,1,2026-12-14,56363,1463,62,3102454,10347993
10409,9,4,2026-12-14,40437,2765,405,3500703,10624588
10410,10,5,2026-12-14,67158,1298,92,1160985,9139489
10411,10,6,2026-12-14,61682,1673,199,2650382,14537283
10412,1,3,2026-12-15,10858,764,21,3912402,15766374
10413,1,5,2026-12-15,20448,716,80,2644982,14776881
10414,1,4,2026-12-15,110499,8218,1308,5585896,25777678
10415,2,1,2026-12-15,70937,2865,478,3770024,19706368
10416,2,6,2026-12-15,107903,5175,603,2236226,15429709
10417,2,4,2026-12-15,45227,2775,395,2106682,13017076
10418,2,2,2026-12-15,10400,333,27,936053,7251610
10419,3,5,2026-12-15,100882,1676,243,6070394,42120373
10420,3,2,2026-12-15,19632,1225,165,5686301,41299007
10421,3,6,2026-12-15,42407,3766,597,6507795,23659881
10422,3,4,2026-12-15,56505,3115,286,4699681,11990320
10423,4,4,2026-12-15,66250,1355,121,4814355,37464671
10424,4,1,2026-12-15,7797,383,66,6867613,21959015
10425,5,1,2026-12-15,114672,5278,360,3469564,15283793
10426,5,3,2026-12-15,56096,1771,144,6619593,24880201
10427,6,6,2026-12-15,92465,6625,353,5492652,18443003
10428,6,5,2026-12-15,91464,6934,1120,2068350,15856411
10429,7,2,2026-12-15,35265,1830,256,5087651,29477478
10430,7,1,2026-12-15,29377,2431,166,4805607,24873138
10431,7,5,2026-12-15,98906,6951,693,685469,5478743
10432,8,2,2026-12-15,31330,1257,115,6185460,36576236
10433,8,6,2026-12-15,102608,3214,318,4252298,28702667
10434,9,5,2026-12-15,28426,1706,195,6005142,37388385
10435,9,1,2026-12-15,86145,2292,54,2266055,8508532
10436,9,6,2026-12-15,6898,488,34,4278710,33348376
10437,10,1,2026-12-15,99908,8518,1132,5349324,33866918
10438,10,5,2026-12-15,15594,1382,161,4817734,15932149
10439,10,3,2026-12-15,119434,10596,1194,6580088,28773869
10440,10,6,2026-12-15,36397,2036,88,3929305,23048505
10441,1,2,2026-12-16,6820,454,60,2129594,17330550
10442,1,5,2026-12-16,78673,2346,135,3938232,27557126
10443,2,2,2026-12-16,99295,8505,556,5947398,29643554
10444,2,4,2026-12-16,84407,3092,242,3828299,11574461
10445,2,1,2026-12-16,92768,6401,676,4537286,14370687
10446,2,6,2026-12-16,14799,234,30,5413243,33097910
10447,3,2,2026-12-16,35927,709,84,6534965,36122325
10448,3,5,2026-12-16,98325,8196,613,5975343,33675491
10449,3,6,2026-12-16,81141,2497,309,651523,1879977
10450,3,1,2026-12-16,109141,1954,251,5326252,38671424
10451,4,1,2026-12-16,35103,915,135,5785314,45526839
10452,4,6,2026-12-16,116331,7614,1147,2816570,23882283
10453,4,4,2026-12-16,62647,3377,500,1060439,6627002
10454,4,5,2026-12-16,104763,3999,159,4569414,37373652
10455,5,3,2026-12-16,37816,996,59,2746054,9149769
10456,5,6,2026-12-16,83399,5992,208,4460156,24562148
10457,6,3,2026-12-16,25354,789,32,5923247,37559611
10458,6,4,2026-12-16,15694,300,9,3984047,31779267
10459,6,5,2026-12-16,83272,6658,144,5679069,22376358
10460,6,1,2026-12-16,82694,3998,449,1767662,14268945
10461,7,3,2026-12-16,8689,566,89,2823399,9503661
10462,7,1,2026-12-16,11037,432,56,2005819,6294888
10463,8,2,2026-12-16,41911,3444,590,4230461,30711689
10464,8,4,2026-12-16,66344,4913,753,4829834,29780223
10465,8,3,2026-12-16,16456,1098,184,5616224,32009237
10466,9,2,2026-12-16,99880,8006,546,6745753,40611219
10467,9,5,2026-12-16,53098,3954,424,1039136,2959745
10468,9,4,2026-12-16,17253,1149,186,831533,2313163
10469,9,1,2026-12-16,8808,480,82,3186400,25571749
10470,10,2,2026-12-16,50157,1116,107,4976982,17251849
10471,10,6,2026-12-16,114975,4527,176,1574968,12369022
10472,10,1,2026-12-16,113935,6024,145,652791,2846152
10473,10,5,2026-12-16,59597,5102,774,2601008,13040048
10474,1,3,2026-12-17,71320,2677,329,6512155,29339464
10475,1,1,2026-12-17,16418,830,138,2474844,8054573
10476,2,3,2026-12-17,32614,2543,412,3991131,23361815
10477,2,4,2026-12-17,112727,5421,913,3542508,13624855
10478,3,6,2026-12-17,119381,4067,156,2235484,14692405
10479,3,5,2026-12-17,47152,2659,76,1768074,11669236
10480,4,1,2026-12-17,67956,4832,108,1490808,5862217
10481,4,2,2026-12-17,33119,1285,54,3073602,22523469
10482,5,4,2026-12-17,66400,2540,84,6876213,32456262
10483,5,2,2026-12-17,11985,983,167,4752717,17632950
10484,6,4,2026-12-17,54878,1234,69,2645830,10104466
10485,6,1,2026-12-17,98491,3726,617,6299338,44184844
10486,6,3,2026-12-17,97438,5137,227,2878614,21440117
10487,6,5,2026-12-17,92073,3558,486,5760731,28943668
10488,7,6,2026-12-17,35222,677,101,2120244,16755224
10489,7,2,2026-12-17,10779,700,108,6188339,28054749
10490,7,5,2026-12-17,106900,2255,87,5858640,32697587
10491,8,2,2026-12-17,117018,9417,377,1575062,7346157
10492,8,3,2026-12-17,114870,6335,160,6584297,40027332
10493,8,1,2026-12-17,83247,2971,89,5076476,32633233
10494,9,2,2026-12-17,36222,1123,54,5458210,42194477
10495,9,4,2026-12-17,96381,5279,731,3259908,14726885
10496,9,6,2026-12-17,106677,6011,954,797378,6086590
10497,10,1,2026-12-17,7364,317,33,2792331,19637777
10498,10,5,2026-12-17,112060,7347,824,6138406,20980314
10499,1,3,2026-12-18,106973,7565,630,937668,5416807
10500,1,1,2026-12-18,94557,4040,687,1133922,4569783
10501,1,2,2026-12-18,19850,1234,33,6425090,26292532
10502,1,5,2026-12-18,100545,4927,811,2194294,9100313
10503,2,4,2026-12-18,108312,2237,290,3832941,24099205
10504,2,6,2026-12-18,18106,1271,139,6445281,24636983
10505,3,4,2026-12-18,45501,3523,479,3910577,14537469
10506,3,2,2026-12-18,17495,745,41,6685228,26382527
10507,4,4,2026-12-18,69790,6187,253,4882810,23211815
10508,4,3,2026-12-18,109313,3155,396,2442231,20746813
10509,4,2,2026-12-18,89022,5813,146,2923842,17377071
10510,4,1,2026-12-18,69751,5436,399,4827438,14490951
10511,5,3,2026-12-18,88760,1631,70,4267365,35072530
10512,5,1,2026-12-18,40044,639,81,5260162,28647690
10513,6,4,2026-12-18,35004,1434,172,5950680,16234816
10514,6,5,2026-12-18,114317,3087,276,1820406,5758472
10515,6,3,2026-12-18,44528,2622,418,6248409,34761064
10516,6,1,2026-12-18,14522,640,36,6251472,26072491
10517,7,4,2026-12-18,68559,4332,375,6898916,51991482
10518,7,6,2026-12-18,102483,8079,959,1564285,3964441
10519,7,2,2026-12-18,53326,4114,632,3377191,23453975
10520,8,1,2026-12-18,118700,8155,1124,2238100,5744416
10521,8,3,2026-12-18,33720,1138,72,1236332,5773670
